C1511,Network Equipment,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/C1500 Alarm Telecommunications Network Systems.pdf,,C1500 Alarm Telecommunications Network Systems.pdf
C1516,Telephones & Telephone Systems,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/C1500 Alarm Telecommunications Network Systems.pdf,,C1500 Alarm Telecommunications Network Systems.pdf
C1720,CS Spray Water   Tank,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1730,CS Spray Water  Tank Pump,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1740,CS Spray Water Filters,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1750,CS Water Spray Piping System  (Distribution Header),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1770,CS Water Pit Pump,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1799,CS Dredger (Clarifier),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1840,CS Dredger Piping System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1860,CS Water Return Tank Transfer Pump (P2),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1861,CS Water Return Tank Overflow Pump (P2A),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1888,CS Cooling Tower 1 (South),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1889,CS Cooling Tower 2 (North),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1902,CS Cooling Tower Piping System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1905,CS Roll Pump (P1),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1906,CS Roll Pump (P1A),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1924,CS ML Roll Pump (P4),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1925,CS ML Water Tray Pump (P5),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1926,CS ML Water Return Tank Transfer Pump (P6),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1927,CS ML Secondary Water Return Tank Transfer Pump (P6A),http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1930,CS Water Supply Tank,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C1990,CS Water Piping System,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/Water and Cooling System.pdf,,Water and Cooling System.pdf
C2003,Hot Oil Heater Sys,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/HOS 1 Overview.pdf,,HOS 1 Overview.pdf
C2005,Hot Oil Heater Sys 2,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/HOS 1 Overview.pdf,,HOS 1 Overview.pdf
C2008,HOS 1 Combustion Air Fan,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/HOS 1 Overview.pdf,,HOS 1 Overview.pdf
C2010,Hot Oil Sys Storage Tank,http://operations.connect.na.local/support/Reliability/IKOSumas/Sumas Asset Documents/HOS 1 Overview.pdf,,HOS 1 Overview.pdf
