C0102,Employee Parking Lots (Car Park),http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Land.pdf,,Land.pdf
C0103,Lawn,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Land.pdf,,Land.pdf
C0105,Truck Driveways / Routes,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Land.pdf,,Land.pdf
C0106,Pavement / Concrete Slabs / Concrete Barriers and Walls,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Land.pdf,,Land.pdf
C0124,Weigh Scale (Bridge),http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Land.pdf,,Land.pdf
C0190,City Water Supply (Mains),http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Land.pdf,,Land.pdf
C0419,MPLB Roof,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0420,MPLB Electrical / Lighting,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0421,MPLB HVAC / Heating,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0422,MPLB Stairs / Catwalks,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0423,MPLB Doors / Overhead Doors / Locks,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0424,MPLB Concrete Slab / Pits / Sumps,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0425,MPLB Electrical Room (Including Sub Station),http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0439,Main Office Building Roof,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Main_Office_Building.pdf,,Main_Office_Building.pdf
C0440,Main Office Building Electrical / Lighting,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Main_Office_Building.pdf,,Main_Office_Building.pdf
C0441,Main Office Building HVAC / Heating,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Main_Office_Building.pdf,,Main_Office_Building.pdf
C0442,Main Office Building Stairs,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Main_Office_Building.pdf,,Main_Office_Building.pdf
C0443,Main Office Building Doors / Locks / Security,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Main_Office_Building.pdf,,Main_Office_Building.pdf
C0444,Main Office Building Plumbing / Sewage,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Main_Office_Building.pdf,,Main_Office_Building.pdf
C0590,Portable Security Trailer,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Building_Systems.pdf,,Building_Systems.pdf
C0590,Portable Security Trailer,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Appley_Plant_Layout.pdf,,Appley_Plant_Layout.pdf
C0617,Building System Fans,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Building_Systems.pdf,,Building_Systems.pdf
C0640,Finished Product Warehouse Plumbing / Sewage,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Finished_Product_Warehouse.pdf,,Finished_Product_Warehouse.pdf
C0641,Finished Product Warehouse Racking,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Finished_Product_Warehouse.pdf,,Finished_Product_Warehouse.pdf
C0642,Finished Product Warehouse Roof,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Finished_Product_Warehouse.pdf,,Finished_Product_Warehouse.pdf
C0643,Finished Product Warehouse Electrical / Lighting,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Finished_Product_Warehouse.pdf,,Finished_Product_Warehouse.pdf
C0644,Finished Product Warehouse Doors / Docks,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Finished_Product_Warehouse.pdf,,Finished_Product_Warehouse.pdf
C0646,Finished Product Warehouse HVAC / Heating,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Finished_Product_Warehouse.pdf,,Finished_Product_Warehouse.pdf
C0711,Raw Material Warehouse Racking,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Raw_Material_Warehouse.pdf,,Raw_Material_Warehouse.pdf
C0712,Raw Material Warehouse Roof,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Raw_Material_Warehouse.pdf,,Raw_Material_Warehouse.pdf
C0713,Raw Material Warehouse Electrical / Lighting,http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Raw_Material_Warehouse.pdf,,Raw_Material_Warehouse.pdf
C1141,Crane 1 (Boiler Room),http://operations.connect.na.local/support/Reliability/AppleyBridge/PlantAssetDocs/Overhead_Cranes_and_Hoists.pdf,,Overhead_Cranes_and_Hoists.pdf
