C3505,Forklift 4,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Forklifts.pdf,,Forklifts.pdf,,,,,
C3506,Forklift 5,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Forklifts.pdf,,Forklifts.pdf,,,,,
C3507,Forklift 6,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Forklifts.pdf,,Forklifts.pdf,,,,,
C3508,Forklift 7,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Forklifts.pdf,,Forklifts.pdf,,,,,
C3509,Forklift 8,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Forklifts.pdf,,Forklifts.pdf,,,,,
C4005,Geni-Lift High Lift,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Forklifts.pdf,,Forklifts.pdf,,,,,
C4030,Floor Sweeper,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Forklifts.pdf,,Forklifts.pdf,,,,,
C6105,Oxidizer Oxidation Tank 1,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Oxidizer_area.pdf,,Oxidizer_area.pdf,,,,,
C6105,Oxidizer Oxidation Tank 1,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/OxidizerTanks.pdf,,OxidizerTanks.pdf,,,,,
C6108,Oxidation System Air Header 1,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Oxidizer_area.pdf,,Oxidizer_area.pdf,,,,,
C6108,Oxidation System Air Header 1,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/OxidizerTanks.pdf,,OxidizerTanks.pdf,,,,,
C6109,Oxidizer Air Distribution System (Spiders) 1,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Oxidizer_area.pdf,,Oxidizer_area.pdf,,,,,
C6109,Oxidizer Air Distribution System (Spiders) 1,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/OxidizerTanks.pdf,,OxidizerTanks.pdf,,,,,
C6111,Oxidizer Blower 1,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Oxidizer_area.pdf,,Oxidizer_area.pdf,,,,,
C6111,Oxidizer Blower 1,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/OxidizerTanks.pdf,,OxidizerTanks.pdf,,,,,
C6115,Knock Out Tank,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Oxidizer_area.pdf,,Oxidizer_area.pdf,,,,,
C6115,Knock Out Tank,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/OxidizerPreheater.pdf,,OxidizerPreheater.pdf,,,,,
C6117,Knock Out Tank Re-Circulation/Oxidizer Feed Supply Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Oxidizer_area.pdf,,Oxidizer_area.pdf,,,,,
C6117,Knock Out Tank Re-Circulation/Oxidizer Feed Supply Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/OxidizerPreheater.pdf,,OxidizerPreheater.pdf,,,,,
C6205,Oxidizer Oxidation Tank 2,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Oxidizer_area.pdf,,Oxidizer_area.pdf,,,,,
C6205,Oxidizer Oxidation Tank 2,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/OxidizerTanks.pdf,,OxidizerTanks.pdf,,,,,
C6208,Oxidation System Air Header 2,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Oxidizer_area.pdf,,Oxidizer_area.pdf,,,,,
C6208,Oxidation System Air Header 2,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/OxidizerTanks.pdf,,OxidizerTanks.pdf,,,,,
C6209,Oxidizer Air Distribution System (Spiders) 2,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Oxidizer_area.pdf,,Oxidizer_area.pdf,,,,,
C6209,Oxidizer Air Distribution System (Spiders) 2,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/OxidizerTanks.pdf,,OxidizerTanks.pdf,,,,,
C6211,Oxidizer Blower 2,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Oxidizer_area.pdf,,Oxidizer_area.pdf,,,,,
C6211,Oxidizer Blower 2,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/OxidizerTanks.pdf,,OxidizerTanks.pdf,,,,,
C6301,Ferrous Chloride Storage Tank (Primary),http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Ferrous_Chloride_Section.pdf,,Ferrous_Chloride_Section.pdf,,,,,
C6302,Ferrous Chloride Unloading Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Ferrous_Chloride_Section.pdf,,Ferrous_Chloride_Section.pdf,,,,,
C6307,Ferrous Chloride Use Tank Scale,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Ferrous_Chloride_Section.pdf,,Ferrous_Chloride_Section.pdf,,,,,
C6309,Ferrous Chloride Feed Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Ferrous_Chloride_Section.pdf,,Ferrous_Chloride_Section.pdf,,,,,
C6312,Ferrous Chloride Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Ferrous_Chloride_Section.pdf,,Ferrous_Chloride_Section.pdf,,,,,
C6370,Oxidizer Transfer Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Asphalt_Oxidation_And_Hot_Oil_System.pdf,,Asphalt_Oxidation_And_Hot_Oil_System.pdf,,,,,
C6370,Oxidizer Transfer Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/FluxTanks.pdf,,FluxTanks.pdf,,,,,
C6380,Oxidizer Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/OxidizerTanks.pdf,,OxidizerTanks.pdf,,,,,
C6380,Oxidizer Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Asphalt_Oxidation_And_Hot_Oil_System.pdf,,Asphalt_Oxidation_And_Hot_Oil_System.pdf,,,,,
C6386,Oxidizer Cooling Water Tank,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Asphalt_Oxidation_And_Hot_Oil_System.pdf,,Asphalt_Oxidation_And_Hot_Oil_System.pdf,,,,,
C6390,Oxidizer Cooling Water Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Asphalt_Oxidation_And_Hot_Oil_System.pdf,,Asphalt_Oxidation_And_Hot_Oil_System.pdf,,,,,
C6396,Oxidizer Cooling Water Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Asphalt_Oxidation_And_Hot_Oil_System.pdf,,Asphalt_Oxidation_And_Hot_Oil_System.pdf,,,,,
C6401,Fuel Oil Tank (2),http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Fuel_Oil_Supply_Systems.pdf,,Fuel_Oil_Supply_Systems.pdf,,,,,
C6402,Fuel Oil Tank (6),http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Fuel_Oil_Supply_Systems.pdf,,Fuel_Oil_Supply_Systems.pdf,,,,,
C6421,Fuel/Oil Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Fuel_Oil_Supply_Systems.pdf,,Fuel_Oil_Supply_Systems.pdf,,,,,
C6441,Fuel/Oil Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Fuel_Oil_Supply_Systems.pdf,,Fuel_Oil_Supply_Systems.pdf,,,,,
C6505,Asphalt Truck Unloading Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Flux_Storage_Tanks_and_Rail_Unload.pdf,,Flux_Storage_Tanks_and_Rail_Unload.pdf,,,,,
C6505,Asphalt Truck Unloading Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/FluxTanks.pdf,,FluxTanks.pdf,,,,,
C6509,Asphalt Truck Unloading Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Flux_Storage_Tanks_and_Rail_Unload.pdf,,Flux_Storage_Tanks_and_Rail_Unload.pdf,,,,,
C6509,Asphalt Truck Unloading Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/FluxTanks.pdf,,FluxTanks.pdf,,,,,
C6522,Asphalt Rail Unloading Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Flux_Storage_Tanks_and_Rail_Unload.pdf,,Flux_Storage_Tanks_and_Rail_Unload.pdf,,,,,
C6522,Asphalt Rail Unloading Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/FluxTanks.pdf,,FluxTanks.pdf,,,,,
C6530,Asphalt Rail Unloading Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Flux_Storage_Tanks_and_Rail_Unload.pdf,,Flux_Storage_Tanks_and_Rail_Unload.pdf,,,,,
C6530,Asphalt Rail Unloading Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/FluxTanks.pdf,,FluxTanks.pdf,,,,,
C6602,Bulk Flux Tank (3),http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Flux_Storage_Tanks_and_Rail_Unload.pdf,,Flux_Storage_Tanks_and_Rail_Unload.pdf,,,,,
C6602,Bulk Flux Tank (3),http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Flux_Storage.pdf,,Flux_Storage.pdf,,,,,
C6602,Bulk Flux Tank (3),http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/FluxTanks.pdf,,FluxTanks.pdf,,,,,
C6603,Bulk Flux Tank (4),http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Flux_Storage_Tanks_and_Rail_Unload.pdf,,Flux_Storage_Tanks_and_Rail_Unload.pdf,,,,,
C6603,Bulk Flux Tank (4),http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Flux_Storage.pdf,,Flux_Storage.pdf,,,,,
C6603,Bulk Flux Tank (4),http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/FluxTanks.pdf,,FluxTanks.pdf,,,,,
C6610,Flux Transfer Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Flux_Storage.pdf,,Flux_Storage.pdf,,,,,
C6610,Flux Transfer Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/OxidizerPreheater.pdf,,OxidizerPreheater.pdf,,,,,
C6655,Flux Preheater,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Flux_Storage.pdf,,Flux_Storage.pdf,,,,,
C6655,Flux Preheater,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/OxidizerPreheater.pdf,,OxidizerPreheater.pdf,,,,,
C6660,Flux Storage Tank Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Flux_Storage_Tanks_and_Rail_Unload.pdf,,Flux_Storage_Tanks_and_Rail_Unload.pdf,,,,,
C6660,Flux Storage Tank Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Flux_Storage.pdf,,Flux_Storage.pdf,,,,,
C6660,Flux Storage Tank Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/FluxTanks.pdf,,FluxTanks.pdf,,,,,
C6705,Diesel Storage Tank,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Fuel_Oil_Supply_Systems.pdf,,Fuel_Oil_Supply_Systems.pdf,,,,,
C7002,Coating Tank 5,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Prepared_Asphalt_Storage.pdf,,Prepared_Asphalt_Storage.pdf,,,,,
C7003,Coating Tank 6,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Prepared_Asphalt_Storage.pdf,,Prepared_Asphalt_Storage.pdf,,,,,
C7004,Coating Tank 7,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Prepared_Asphalt_Storage.pdf,,Prepared_Asphalt_Storage.pdf,,,,,
C7012,Coating/Laminate Storage Tank 8,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Prepared_Asphalt_Storage.pdf,,Prepared_Asphalt_Storage.pdf,,,,,
C7050,Coating Tank Transfer Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Prepared_Asphalt_Storage.pdf,,Prepared_Asphalt_Storage.pdf,,,,,
C7110,Sealant / Laminant Base Stock  Delivery Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Prepared_Asphalt_Storage.pdf,,Prepared_Asphalt_Storage.pdf,,,,,
C7212,Emergency Back-Up Generator,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Stand_Alone_Portable_Equipment.pdf,,Stand_Alone_Portable_Equipment.pdf,,,,,
C7213,Ladders,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Stand_Alone_Portable_Equipment.pdf,,Stand_Alone_Portable_Equipment.pdf,,,,,
C7279,Lab Equipment,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Stand_Alone_Portable_Equipment.pdf,,Stand_Alone_Portable_Equipment.pdf,,,,,
C7404,Granule Rail Unloading Hatch,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7406,Granule Unloading Conveyor 1 (from Rail Car) - GRANULE RAIL UNLOADING PIT CONVEYOR BELT,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7407,Granule Unloading Elevator 1 - GRANULE RAIL UNLOADING ELEVATOR IN PIT,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7408,Granule Unloading Conveyor 2 - GRANULE RAIL TRANSITION CONVEYOR,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7409,Granule Unloading Conveyor 3 - GRANULE RAIL INCLINE CONVEYOR,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7410,Granule Unloading Elevator 2 - GRANULE RAIL UNLOADING ELEVATOR,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7417,Granule Unloading Shuttle Conveyor,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7422,Granule Unloading Conveyor 4 (To Headlap) - GRANULE HEADLAP SILO CONVEYOR,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7433,Granule Storage Transfer Conveyor 6 - GRANULE COLOR TRANSFER CONVEYOR # 6,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7434,Granule Storage Transfer Conveyor 5 - GRANULE COLOR TRANSFER CONVEYOR # 5,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7435,Granule Storage Transfer Conveyor 4 - GRANULE COLOR TRANSFER CONVEYOR # 4,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7436,Granule Storage Transfer Conveyor 3 - GRANULE COLOR TRANSFER CONVEYOR # 3,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7437,Granule Storage Transfer Conveyor 2,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Headlap_Delivery_System.pdf,,Headlap_Delivery_System.pdf,,,,,
C7438,Granule Storage Transfer Elevator - GRANULE TRUCK UNLOADING ELEVATOR,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7439,Granule Storage Transfer Conveyor (Bridge) - GRANULE COLOR BRIDGE CONVEYOR,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7440,Granule Storage Shuttle Conveyor (Color Silo),http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_Receiving_System.pdf,,Granule_Receiving_System.pdf,,,,,
C7441,Granule Storage Transfer Conveyor 1,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Headlap_Delivery_System.pdf,,Headlap_Delivery_System.pdf,,,,,
C7443,Colour Granule Silo 1,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7444,Colour Granule Silo 2,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7445,Colour Granule Silo 3,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7446,Colour Granule Silo 4,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7447,Colour Granule Silo 5,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7448,Colour Granule Silo 6,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7449,Colour Granule Silo 7,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7450,Colour Granule Silo 8,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7451,Colour Granule Silo 9,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7452,Colour Granule Silo 10,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7453,Colour Granule Silo 11,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7455,Colour Granule Silo 2 Blend,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7456,Colour Granule Silo 3 Blend,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7457,Colour Granule Silo 4 Blend,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7458,Colour Granule Silo 5 Blend,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7459,Colour Granule Silo 6 Blend,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7460,Colour Granule Silo 7 Blend,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7461,Colour Granule Silo 8 Blend,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7462,Colour Granule Silo 9 Blend,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7465,Colour Granule Silo 3 Diamond Valve,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7466,Colour Granule Silo 4 Diamond Valve,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7467,Colour Granule Silo 5 Diamond Valve,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7468,Colour Granule Silo 6 Diamond Valve,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7469,Colour Granule Silo 7 Diamond Valve,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7470,Colour Granule Silo 8 Diamond Valve,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7508,Colour Granule Silo 10 Blend,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7509,Colour Granule Silo 11 Blend,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7510,Colour Granule Silo 12 Blend,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7528,Headlap Granule Silo 1,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7529,Headlap Granule Silo 2,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7530,Headlap Granule Silo 3,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7531,Headlap Granule Silo 4,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7532,Headlap Granule Silo 5,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7533,Headlap Granule Silo 6,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7534,Headlap Granule Silo 7,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7537,Headlap Granule Silo 8,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7552,AR Granule Silo 1,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7553,AR Granule Silo 12,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Granule_System_Storage.pdf,,Granule_System_Storage.pdf,,,,,
C7581,Sand Silo,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Backsurfacing_Delivery_System.pdf,,Backsurfacing_Delivery_System.pdf,,,,,
C7587,Headlap Unloading Under Ground Conveyor (Shared with Color) - GRANULE TRUCK UNLOADING CONVEYING BELT,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Headlap_Delivery_System.pdf,,Headlap_Delivery_System.pdf,,,,,
C7598,Headlap Receiving Silo Feed Conveyor - GRANULE HEADLAP SILO CONVEYOR,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Headlap_Delivery_System.pdf,,Headlap_Delivery_System.pdf,,,,,
C7608,Backsurfacing Unloading Blower System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Backsurfacing_Delivery_System.pdf,,Backsurfacing_Delivery_System.pdf,,,,,
C7610,Backsurfacing Unloading Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Backsurfacing_Delivery_System.pdf,,Backsurfacing_Delivery_System.pdf,,,,,
C7682,Filler Unloading Piping System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Filler_System.pdf,,Filler_System.pdf,,,,,
C8001,Sealant/Laminate SBS Feed Screw,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Sealant-Laminate_Mixing_System.pdf,,Sealant-Laminate_Mixing_System.pdf,,,,,
C8040,Primary Mixer Tank (SBS),http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Sealant-Laminate_Mixing_System.pdf,,Sealant-Laminate_Mixing_System.pdf,,,,,
C8042,Primary Mixer Tank Load Cell System,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Sealant-Laminate_Mixing_System.pdf,,Sealant-Laminate_Mixing_System.pdf,,,,,
C8043,Primary Mixer Transfer Pump (SBS),http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Sealant-Laminate_Mixing_System.pdf,,Sealant-Laminate_Mixing_System.pdf,,,,,
C8044,Primary Mixer Tank Agitator (SBS),http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Sealant-Laminate_Mixing_System.pdf,,Sealant-Laminate_Mixing_System.pdf,,,,,
C8105,Sealant/Laminate Interconnect Piping System for Storage Tank Systems,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Sealant-Laminate_Mixing_System.pdf,,Sealant-Laminate_Mixing_System.pdf,,,,,
C8112,Laminate Day/Use Tank,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Sealant-Laminate_Mixing_System.pdf,,Sealant-Laminate_Mixing_System.pdf,,,,,
C8113,Laminate Day/Use Tank Agitator,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Sealant-Laminate_Mixing_System.pdf,,Sealant-Laminate_Mixing_System.pdf,,,,,
C8114,Laminate Applicator Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Sealant-Laminate_Mixing_System.pdf,,Sealant-Laminate_Mixing_System.pdf,,,,,
C8115,Laminate Applicator Return Pump,http://operations.connect.na.local/support/Reliability/IKOWilmington/PlantAssetDocs/Sealant-Laminate_Mixing_System.pdf,,Sealant-Laminate_Mixing_System.pdf,,,,,
