C0102,Employee Parking Lots,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Ashcroft_Land.pdf,,Ashcroft_Land.pdf
C0103,Lawn,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Ashcroft_Land.pdf,,Ashcroft_Land.pdf
C0106,Pavement / Concrete Slabs / Concrete Barriers and Walls,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Ashcroft_Land.pdf,,Ashcroft_Land.pdf
C0123,Fences / Gates / Posts and Signs,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Ashcroft_Land.pdf,,Ashcroft_Land.pdf
C0124,"Truck Scale (70,000 kg)",http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Ashcroft_Land.pdf,,Ashcroft_Land.pdf
C0418,Main Production Line Building,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Main_Building.pdf,,Main_Building.pdf
C0419,MPLB Roof/Structure,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0420,MPLB Electrical / Lighting,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0421,MPLB HVAC / Heating,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0422,MPLB Stairs / Catwalks,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0423,MPLB Doors / Overhead Doors / Locks,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0424,MPLB Concrete Slab / Pits / Sumps,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0431,MPLB Offices,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0433,MPLB Plumbing / Sewage,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0617,Building System Fans,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0618,Exhaust Fan 4 (Colour Penthouse West Wall),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Building_System_Fans.pdf,,Building_System_Fans.pdf
C0619,Exhaust Fan 5 (Colour Plant North),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Building_System_Fans.pdf,,Building_System_Fans.pdf
C0620,Exhaust Fan 6 (Colour Plant South),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Building_System_Fans.pdf,,Building_System_Fans.pdf
C0621,Exhaust Fan 7 (Heavy Duty Shop),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Building_System_Fans.pdf,,Building_System_Fans.pdf
C0622,Exhaust Fan 8,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Building_System_Fans.pdf,,Building_System_Fans.pdf
C0623,Exhaust Fan 9 (Mechanical Shop),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Building_System_Fans.pdf,,Building_System_Fans.pdf
C0624,Extraction Fan (Shop Welding Fume),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Building_System_Fans.pdf,,Building_System_Fans.pdf
C0625,Exhaust Fan (Heavy Duty Repair Shop),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Building_System_Fans.pdf,,Building_System_Fans.pdf
C0630,Cooling Fan 1 (Compressor Room),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Building_System_Fans.pdf,,Building_System_Fans.pdf
C0631,Cooling Fan 2 (Compressor Room),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Building_System_Fans.pdf,,Building_System_Fans.pdf
C0632,Cooling Fan 3 (Compressor Room),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Building_System_Fans.pdf,,Building_System_Fans.pdf
C0852,Make Up Air Unit Systems (MUA),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
C0854,Make Up Air Unit 1 (Locker Room),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Make_Up_Air_Units.pdf,,Make_Up_Air_Units.pdf
C0855,Make Up Air Unit 2 (Maintenance Shop),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Make_Up_Air_Units.pdf,,Make_Up_Air_Units.pdf
C0856,Make Up Air Unit 3 (Mechanics Bay),http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Make_Up_Air_Units.pdf,,Make_Up_Air_Units.pdf
C0884,Heating/Air Conditioning Roof Top Unit (RTU) Systems,http://operations.connect.na.local/support/Reliability/IKOAshcroft/PlantAssetDocs/Main_Production_Line_Building.pdf,,Main_Production_Line_Building.pdf
